filename,fqn,namespace,name,current_support_level,new_support_level,scenario_file,scenario_plugin_type,matched_line
lib/ansible/modules/cloud/google/gcp_filestore_instance_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_filestore_instance_info.py
lib/ansible/modules/cloud/google/gcp_iam_role.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_iam_role.py
lib/ansible/modules/cloud/google/gcp_iam_role_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_iam_role_info.py
lib/ansible/modules/cloud/google/gcp_iam_service_account.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_iam_service_account.py
lib/ansible/modules/cloud/google/gcp_iam_service_account_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_iam_service_account_info.py
lib/ansible/modules/cloud/google/gcp_iam_service_account_key.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_iam_service_account_key.py
lib/ansible/modules/cloud/google/gcp_kms_crypto_key.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_kms_crypto_key.py
lib/ansible/modules/cloud/google/gcp_kms_crypto_key_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_kms_crypto_key_info.py
lib/ansible/modules/cloud/google/gcp_kms_key_ring.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_kms_key_ring.py
lib/ansible/modules/cloud/google/gcp_kms_key_ring_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_kms_key_ring_info.py
lib/ansible/modules/cloud/google/gcp_logging_metric.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_logging_metric.py
lib/ansible/modules/cloud/google/gcp_logging_metric_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_logging_metric_info.py
lib/ansible/modules/cloud/google/gcp_mlengine_model.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_mlengine_model.py
lib/ansible/modules/cloud/google/gcp_mlengine_model_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_mlengine_model_info.py
lib/ansible/modules/cloud/google/gcp_mlengine_version.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_mlengine_version.py
lib/ansible/modules/cloud/google/gcp_mlengine_version_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_mlengine_version_info.py
lib/ansible/modules/cloud/google/gcp_pubsub_subscription.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_pubsub_subscription.py
lib/ansible/modules/cloud/google/gcp_pubsub_subscription_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_pubsub_subscription_info.py
lib/ansible/modules/cloud/google/gcp_pubsub_topic.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_pubsub_topic.py
lib/ansible/modules/cloud/google/gcp_pubsub_topic_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_pubsub_topic_info.py
lib/ansible/modules/cloud/google/gcp_redis_instance.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_redis_instance.py
lib/ansible/modules/cloud/google/gcp_redis_instance_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_redis_instance_info.py
lib/ansible/modules/cloud/google/gcp_resourcemanager_project.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_resourcemanager_project.py
lib/ansible/modules/cloud/google/gcp_resourcemanager_project_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_resourcemanager_project_info.py
lib/ansible/modules/cloud/google/gcp_runtimeconfig_config.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_runtimeconfig_config.py
lib/ansible/modules/cloud/google/gcp_runtimeconfig_config_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_runtimeconfig_config_info.py
lib/ansible/modules/cloud/google/gcp_runtimeconfig_variable.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_runtimeconfig_variable.py
lib/ansible/modules/cloud/google/gcp_runtimeconfig_variable_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_runtimeconfig_variable_info.py
lib/ansible/modules/cloud/google/gcp_serviceusage_service.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_serviceusage_service.py
lib/ansible/modules/cloud/google/gcp_serviceusage_service_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_serviceusage_service_info.py
lib/ansible/modules/cloud/google/gcp_sourcerepo_repository.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sourcerepo_repository.py
lib/ansible/modules/cloud/google/gcp_sourcerepo_repository_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sourcerepo_repository_info.py
lib/ansible/modules/cloud/google/gcp_spanner_database.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_spanner_database.py
lib/ansible/modules/cloud/google/gcp_spanner_database_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_spanner_database_info.py
lib/ansible/modules/cloud/google/gcp_spanner_instance.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_spanner_instance.py
lib/ansible/modules/cloud/google/gcp_spanner_instance_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_spanner_instance_info.py
lib/ansible/modules/cloud/google/gcp_sql_database.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sql_database.py
lib/ansible/modules/cloud/google/gcp_sql_database_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sql_database_info.py
lib/ansible/modules/cloud/google/gcp_sql_instance.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sql_instance.py
lib/ansible/modules/cloud/google/gcp_sql_instance_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sql_instance_info.py
lib/ansible/modules/cloud/google/gcp_sql_user.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sql_user.py
lib/ansible/modules/cloud/google/gcp_sql_user_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_sql_user_info.py
lib/ansible/modules/cloud/google/gcp_storage_bucket.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_storage_bucket.py
lib/ansible/modules/cloud/google/gcp_storage_bucket_access_control.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_storage_bucket_access_control.py
lib/ansible/modules/cloud/google/gcp_storage_object.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_storage_object.py
lib/ansible/modules/cloud/google/gcp_tpu_node.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_tpu_node.py
lib/ansible/modules/cloud/google/gcp_tpu_node_info.py,google.cloud,google,cloud,community,community,scenarios/nwo/google.yml,modules,cloud/google/gcp_tpu_node_info.py
lib/ansible/modules/cloud/google/gcpubsub.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/google/gcpubsub_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_datacenter_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_floating_ip_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_image_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_location_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_server_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_server_type_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_ssh_key_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/_hcloud_volume_facts.py,community.general,community,general,core,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_datacenter_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_floating_ip.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_floating_ip_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_image_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_location_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_network.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_network_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_rdns.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_route.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_server.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_server_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_server_network.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_server_type_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_ssh_key.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_ssh_key_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_subnetwork.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_volume.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/hcloud/hcloud_volume_info.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/heroku/heroku_collaborator.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_ecs_instance.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_evs_disk.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_network_vpc.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_smn_topic.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_vpc_eip.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_vpc_peering_connect.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_vpc_port.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_vpc_private_ip.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/cloud/huawei/hwc_vpc_route.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
